K,Distance,Voting scheme,Weight scheme,Accuracy_mean,Accuracy_std,Precision_Class_0_mean,Precision_Class_0_std,Recall_Class_0_mean,Recall_Class_0_std,F1_Class_0_mean,F1_Class_0_std,Precision_Class_1_mean,Precision_Class_1_std,Recall_Class_1_mean,Recall_Class_1_std,F1_Class_1_mean,F1_Class_1_std,Solving Time_mean,Solving Time_std
5,minkowski1,Sheppards_Work,ANOVA,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,1.8875055313110352,0.20783253258787387
5,minkowski2,Majority_class,ANOVA,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,3.1015380859375,0.13720373080896547
5,minkowski1,Majority_class,ANOVA,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,1.972154474258423,0.31917143459169495
5,minkowski1,Majority_class,Relief,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,6.6068370819091795,0.31262933676479315
5,minkowski1,Sheppards_Work,Relief,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,6.64352285861969,0.4860768922658805
5,minkowski2,Majority_class,Relief,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,8.157553887367248,0.8986812105581261
5,minkowski2,Sheppards_Work,ANOVA,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,3.276856517791748,0.39328211849037253
5,minkowski2,Sheppards_Work,Relief,0.7303655415133579,0.03369462106961449,0.7178217742420516,0.03663054043237935,0.7635013064576335,0.06463451159995673,0.7382827818588256,0.03670263552560576,0.7496530318247662,0.04395638679899719,0.6967637178051511,0.06418377467561498,0.7201069285034689,0.03907522514302972,8.685668778419494,0.825396796309847
7,HEOM,Majority_class,ANOVA,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,1.0381482362747192,0.037438291630843605
7,HEOM,Majority_class,Relief,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,5.924076771736145,0.6142716263376876
7,HEOM,Sheppards_Work,ANOVA,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,1.1025050401687622,0.05201282714126107
7,HEOM,Sheppards_Work,Relief,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,6.073369860649109,0.4163026852254391
7,minkowski1,Majority_class,ANOVA,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,1.841963529586792,0.09898363717844529
7,minkowski1,Majority_class,Relief,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,6.714829921722412,0.45293308903822505
7,minkowski1,Sheppards_Work,ANOVA,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,1.8720703601837159,0.1606161676267315
7,minkowski1,Sheppards_Work,Relief,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,6.636119151115418,0.6147820433966141
7,minkowski2,Majority_class,ANOVA,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,3.0970275163650514,0.16973194159234278
7,minkowski2,Majority_class,Relief,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,8.450076341629028,1.19755610219164
7,minkowski2,Sheppards_Work,ANOVA,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,3.2727360010147093,0.3775339179914559
7,minkowski2,Sheppards_Work,Relief,0.7261382771349176,0.032782266980753295,0.7069027185656153,0.03957044662352795,0.7793922639044419,0.06187667193857117,0.7395618228866013,0.0321071058930417,0.7563391463125491,0.0442083718440882,0.6723740201567749,0.07416395332433807,0.7090072392418223,0.04346249643121472,8.12098686695099,0.7061505275259139
1,HEOM,Inverse_Distance_Weights,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,1.0962677717208862,0.06441570699459102
1,minkowski1,Majority_class,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,7.103779006004333,1.2575888542977287
1,minkowski1,Inverse_Distance_Weights,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,6.894347357749939,0.5944431047832892
1,minkowski2,Majority_class,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,7.9480886220932,0.7369622762092266
1,minkowski2,Sheppards_Work,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,3.6011514186859133,0.9644094020832817
1,minkowski2,Sheppards_Work,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,8.891146469116212,1.0119045879532471
1,minkowski1,Majority_class,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,1.9925311088562012,0.25771436543464443
1,minkowski2,Inverse_Distance_Weights,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,8.289286875724793,1.0838356305315444
1,HEOM,Sheppards_Work,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,5.924162983894348,0.43165511991656175
1,HEOM,Sheppards_Work,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,1.0732713222503663,0.05319429601419782
1,minkowski1,Inverse_Distance_Weights,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,1.8700191736221314,0.11511475752473338
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,3.187829089164734,0.2684299253973458
1,minkowski1,Sheppards_Work,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,6.496292996406555,0.32362104090357413
1,minkowski1,Sheppards_Work,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,1.8913825035095215,0.19259866743931237
1,HEOM,Majority_class,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,6.325228857994079,0.8744597992902183
1,HEOM,Majority_class,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,1.1308804750442505,0.1305881007123477
1,HEOM,Inverse_Distance_Weights,Relief,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,5.92509765625,0.44691965065461237
1,minkowski2,Majority_class,ANOVA,0.7134314213429555,0.030017274003751142,0.6980378434354433,0.023721557581089764,0.7560101717058604,0.09678847369488006,0.7226824361372188,0.043454278053417734,0.7424790650209843,0.06923370668354925,0.6704031354983202,0.0640459428491032,0.7001179777554969,0.027983236828722138,3.28239164352417,0.3406604861398435
3,HEOM,Inverse_Distance_Weights,ANOVA,0.7118637018077107,0.026079822036314468,0.6462796160460886,0.015168557824736893,0.9353298805524449,0.05166074224926675,0.7640622539017832,0.02553083960526968,0.8904452806197062,0.07848586939510864,0.4882530795072788,0.03117415506689214,0.6288337020423007,0.03017253346684434,1.0703580617904662,0.05362999434108616
3,HEOM,Inverse_Distance_Weights,Relief,0.7118637018077107,0.026079822036314468,0.6462796160460886,0.015168557824736893,0.9353298805524449,0.05166074224926675,0.7640622539017832,0.02553083960526968,0.8904452806197062,0.07848586939510864,0.4882530795072788,0.03117415506689214,0.6288337020423007,0.03017253346684434,5.885087871551514,0.3913255111432049
3,minkowski1,Inverse_Distance_Weights,ANOVA,0.7118637018077107,0.026079822036314468,0.6462796160460886,0.015168557824736893,0.9353298805524449,0.05166074224926675,0.7640622539017832,0.02553083960526968,0.8904452806197062,0.07848586939510864,0.4882530795072788,0.03117415506689214,0.6288337020423007,0.03017253346684434,1.9269416093826295,0.2132025723916769
3,minkowski1,Inverse_Distance_Weights,Relief,0.7118637018077107,0.026079822036314468,0.6462796160460886,0.015168557824736893,0.9353298805524449,0.05166074224926675,0.7640622539017832,0.02553083960526968,0.8904452806197062,0.07848586939510864,0.4882530795072788,0.03117415506689214,0.6288337020423007,0.03017253346684434,6.825952458381653,0.8120292142715144
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.7118637018077107,0.026079822036314468,0.6462796160460886,0.015168557824736893,0.9353298805524449,0.05166074224926675,0.7640622539017832,0.02553083960526968,0.8904452806197062,0.07848586939510864,0.4882530795072788,0.03117415506689214,0.6288337020423007,0.03017253346684434,3.1653549432754517,0.3109442726160268
3,minkowski2,Inverse_Distance_Weights,Relief,0.7118637018077107,0.026079822036314468,0.6462796160460886,0.015168557824736893,0.9353298805524449,0.05166074224926675,0.7640622539017832,0.02553083960526968,0.8904452806197062,0.07848586939510864,0.4882530795072788,0.03117415506689214,0.6288337020423007,0.03017253346684434,8.021496319770813,0.5226759817827112
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.703364261718125,0.02722704338313897,0.6319040407953684,0.02215898149820588,0.9787681970884659,0.024525365811156805,0.767653644343954,0.017241218680172022,0.9571430924148314,0.050220243951923114,0.4277939529675252,0.05954384054996355,0.588292642809828,0.05510809866027434,3.1571935653686523,0.2892301419008735
5,HEOM,Inverse_Distance_Weights,ANOVA,0.703364261718125,0.02722704338313897,0.6319040407953684,0.02215898149820588,0.9787681970884659,0.024525365811156805,0.767653644343954,0.017241218680172022,0.9571430924148314,0.050220243951923114,0.4277939529675252,0.05954384054996355,0.588292642809828,0.05510809866027434,1.0734149932861328,0.06148190604201506
5,minkowski2,Inverse_Distance_Weights,Relief,0.703364261718125,0.02722704338313897,0.6319040407953684,0.02215898149820588,0.9787681970884659,0.024525365811156805,0.767653644343954,0.017241218680172022,0.9571430924148314,0.050220243951923114,0.4277939529675252,0.05954384054996355,0.588292642809828,0.05510809866027434,8.254464173316956,0.8812102848746496
5,HEOM,Inverse_Distance_Weights,Relief,0.703364261718125,0.02722704338313897,0.6319040407953684,0.02215898149820588,0.9787681970884659,0.024525365811156805,0.767653644343954,0.017241218680172022,0.9571430924148314,0.050220243951923114,0.4277939529675252,0.05954384054996355,0.588292642809828,0.05510809866027434,5.790759515762329,0.3539086814642757
5,minkowski1,Inverse_Distance_Weights,ANOVA,0.703364261718125,0.02722704338313897,0.6319040407953684,0.02215898149820588,0.9787681970884659,0.024525365811156805,0.767653644343954,0.017241218680172022,0.9571430924148314,0.050220243951923114,0.4277939529675252,0.05954384054996355,0.588292642809828,0.05510809866027434,1.8726871490478516,0.1501602324487995
5,minkowski1,Inverse_Distance_Weights,Relief,0.703364261718125,0.02722704338313897,0.6319040407953684,0.02215898149820588,0.9787681970884659,0.024525365811156805,0.767653644343954,0.017241218680172022,0.9571430924148314,0.050220243951923114,0.4277939529675252,0.05954384054996355,0.588292642809828,0.05510809866027434,6.78613007068634,0.7488283670812972
7,minkowski1,Inverse_Distance_Weights,Relief,0.7033586329890922,0.027852120238144026,0.6289605221688882,0.022681353497728485,0.9968197088465847,0.005120845949385919,0.7710193534722404,0.015998987290546655,0.9932569463057268,0.010938780023513343,0.40977603583426647,0.059870574770037085,0.5777131598239298,0.05795177100649845,6.6588317394256595,0.37188791402948185
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.7033586329890922,0.027852120238144026,0.6289605221688882,0.022681353497728485,0.9968197088465847,0.005120845949385919,0.7710193534722404,0.015998987290546655,0.9932569463057268,0.010938780023513343,0.40977603583426647,0.059870574770037085,0.5777131598239298,0.05795177100649845,3.279478168487549,0.3794501992699157
7,minkowski2,Inverse_Distance_Weights,Relief,0.7033586329890922,0.027852120238144026,0.6289605221688882,0.022681353497728485,0.9968197088465847,0.005120845949385919,0.7710193534722404,0.015998987290546655,0.9932569463057268,0.010938780023513343,0.40977603583426647,0.059870574770037085,0.5777131598239298,0.05795177100649845,8.130673384666443,0.886562143959924
7,HEOM,Inverse_Distance_Weights,Relief,0.7033586329890922,0.027852120238144026,0.6289605221688882,0.022681353497728485,0.9968197088465847,0.005120845949385919,0.7710193534722404,0.015998987290546655,0.9932569463057268,0.010938780023513343,0.40977603583426647,0.059870574770037085,0.5777131598239298,0.05795177100649845,5.840682482719421,0.32469744212640167
7,HEOM,Inverse_Distance_Weights,ANOVA,0.7033586329890922,0.027852120238144026,0.6289605221688882,0.022681353497728485,0.9968197088465847,0.005120845949385919,0.7710193534722404,0.015998987290546655,0.9932569463057268,0.010938780023513343,0.40977603583426647,0.059870574770037085,0.5777131598239298,0.05795177100649845,1.088173508644104,0.0606420069129164
7,minkowski1,Inverse_Distance_Weights,ANOVA,0.7033586329890922,0.027852120238144026,0.6289605221688882,0.022681353497728485,0.9968197088465847,0.005120845949385919,0.7710193534722404,0.015998987290546655,0.9932569463057268,0.010938780023513343,0.40977603583426647,0.059870574770037085,0.5777131598239298,0.05795177100649845,1.8715322732925415,0.1117839465744582
